date,commodity_name,country,market,price_type,unit,uuid,price_usd
2000-01-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,138.0
2000-02-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,138.0
2000-03-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,138.0
2000-04-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,138.0
2000-05-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,138.0
2000-06-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,138.0
2000-07-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,140.25
2000-08-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,142.5
2000-09-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,142.5
2000-10-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,141.25
2000-11-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,129.0
2000-12-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,129.0
2001-01-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,129.0
2001-02-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,129.0
2001-03-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,129.0
2001-04-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,129.0
2001-05-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,125.5
2001-06-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,122.5
2001-07-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,123.75
2001-08-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,125.0
2001-09-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,124.38
2001-10-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,124.38
2001-11-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,130.0
2001-12-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,131.0
2002-01-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,131.0
2002-02-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,138.0
2002-03-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,138.0
2002-04-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,132.0
2002-05-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,136.1
2002-06-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,128.88
2002-07-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,127.38
2002-08-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,133.3
2002-09-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,135.5
2002-10-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,133.1
2002-11-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,132.0
2002-12-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,131.5
2003-01-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,128.6
2003-02-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,136.0
2003-03-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,143.75
2003-04-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,145.0
2003-05-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,146.0
2003-06-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,148.25
2003-07-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,150.9
2003-08-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,150.0
2003-09-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,153.63
2003-10-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,164.0
2003-11-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,163.0
2003-12-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,162.88
2004-01-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,171.63
2004-02-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,177.13
2004-03-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,177.5
2004-04-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,177.5
2004-05-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,177.5
2004-06-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,177.5
2004-07-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,191.5
2004-08-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,195.0
2004-09-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,195.0
2004-10-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,195.0
2004-11-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,198.5
2004-12-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,202.0
2005-01-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,202.0
2005-02-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,202.0
2005-03-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,202.0
2005-04-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,202.0
2005-05-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,201.63
2005-06-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,201.5
2005-07-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,201.25
2005-08-01,"Triple Superphosphate, TSP (P fertilizer)",INTERNATIONAL PRICES,United States of America (Gulf),EXPORT,tonne,73fe2b26-7af9-4a0b-a833-0e14721ae57b,201.38
