commodity_name,country,market,price_type,date,price_usd,unit,uuid
Wheat (bread making quality),France,National Average,WHOLESALE,1991-01-01,157.92,tonne,80522552-125e-490e-b9c6-109de734ea3b
Wheat (bread making quality),Germany,National Average,WHOLESALE,1991-01-01,162.76,tonne,8b653b36-cafe-4add-90fc-453cae7a2ef8
Wheat (bread making quality),Spain,National Average,WHOLESALE,1991-01-01,190.49,tonne,31706393-23ec-4741-a6ef-95cfb5676dfe
Wheat (bread making quality),France,National Average,WHOLESALE,1991-02-01,160.8,tonne,80522552-125e-490e-b9c6-109de734ea3b
Wheat (bread making quality),Germany,National Average,WHOLESALE,1991-02-01,164.53,tonne,8b653b36-cafe-4add-90fc-453cae7a2ef8
Wheat (bread making quality),Greece,National Average,WHOLESALE,1991-02-01,192.05,tonne,f45980da-e485-44ee-81a5-9c1570c78481
Wheat (bread making quality),Spain,National Average,WHOLESALE,1991-02-01,190.49,tonne,31706393-23ec-4741-a6ef-95cfb5676dfe
Wheat (bread making quality),France,National Average,WHOLESALE,1991-03-01,164.69,tonne,80522552-125e-490e-b9c6-109de734ea3b
Wheat (bread making quality),Germany,National Average,WHOLESALE,1991-03-01,165.8,tonne,8b653b36-cafe-4add-90fc-453cae7a2ef8
Wheat (bread making quality),Greece,National Average,WHOLESALE,1991-03-01,195.25,tonne,f45980da-e485-44ee-81a5-9c1570c78481
Wheat (bread making quality),Spain,National Average,WHOLESALE,1991-03-01,191.76,tonne,31706393-23ec-4741-a6ef-95cfb5676dfe
Wheat (bread making quality),France,National Average,WHOLESALE,1991-04-01,171.55,tonne,80522552-125e-490e-b9c6-109de734ea3b
Wheat (bread making quality),Germany,National Average,WHOLESALE,1991-04-01,169.25,tonne,8b653b36-cafe-4add-90fc-453cae7a2ef8
Wheat (bread making quality),Spain,National Average,WHOLESALE,1991-04-01,197.04,tonne,31706393-23ec-4741-a6ef-95cfb5676dfe
Wheat (bread making quality),France,National Average,WHOLESALE,1991-05-01,178.5,tonne,80522552-125e-490e-b9c6-109de734ea3b
Wheat (bread making quality),Germany,National Average,WHOLESALE,1991-05-01,173.54,tonne,8b653b36-cafe-4add-90fc-453cae7a2ef8
Wheat (bread making quality),Spain,National Average,WHOLESALE,1991-05-01,198.61,tonne,31706393-23ec-4741-a6ef-95cfb5676dfe
Wheat (bread making quality),France,National Average,WHOLESALE,1991-06-01,170.92,tonne,80522552-125e-490e-b9c6-109de734ea3b
Wheat (bread making quality),Germany,National Average,WHOLESALE,1991-06-01,176.12,tonne,8b653b36-cafe-4add-90fc-453cae7a2ef8
Wheat (bread making quality),Greece,National Average,WHOLESALE,1991-06-01,165.47,tonne,f45980da-e485-44ee-81a5-9c1570c78481
Wheat (bread making quality),Spain,National Average,WHOLESALE,1991-06-01,186.59,tonne,31706393-23ec-4741-a6ef-95cfb5676dfe
Wheat (bread making quality),France,National Average,WHOLESALE,1991-07-01,147.36,tonne,80522552-125e-490e-b9c6-109de734ea3b
Wheat (bread making quality),Germany,National Average,WHOLESALE,1991-07-01,170.47,tonne,8b653b36-cafe-4add-90fc-453cae7a2ef8
Wheat (bread making quality),Greece,National Average,WHOLESALE,1991-07-01,162.8,tonne,f45980da-e485-44ee-81a5-9c1570c78481
Wheat (bread making quality),Spain,National Average,WHOLESALE,1991-07-01,178.59,tonne,31706393-23ec-4741-a6ef-95cfb5676dfe
Wheat (bread making quality),France,National Average,WHOLESALE,1991-08-01,150.93,tonne,80522552-125e-490e-b9c6-109de734ea3b
Wheat (bread making quality),Germany,National Average,WHOLESALE,1991-08-01,148.35,tonne,8b653b36-cafe-4add-90fc-453cae7a2ef8
Wheat (bread making quality),Greece,National Average,WHOLESALE,1991-08-01,161.84,tonne,f45980da-e485-44ee-81a5-9c1570c78481
Wheat (bread making quality),Spain,National Average,WHOLESALE,1991-08-01,183.58,tonne,31706393-23ec-4741-a6ef-95cfb5676dfe
Wheat (bread making quality),France,National Average,WHOLESALE,1991-09-01,154.69,tonne,80522552-125e-490e-b9c6-109de734ea3b
Wheat (bread making quality),Germany,National Average,WHOLESALE,1991-09-01,151.06,tonne,8b653b36-cafe-4add-90fc-453cae7a2ef8
Wheat (bread making quality),Greece,National Average,WHOLESALE,1991-09-01,161.41,tonne,f45980da-e485-44ee-81a5-9c1570c78481
Wheat (bread making quality),Spain,National Average,WHOLESALE,1991-09-01,189.97,tonne,31706393-23ec-4741-a6ef-95cfb5676dfe
Wheat (bread making quality),France,National Average,WHOLESALE,1991-10-01,157.16,tonne,80522552-125e-490e-b9c6-109de734ea3b
Wheat (bread making quality),Germany,National Average,WHOLESALE,1991-10-01,155.31,tonne,8b653b36-cafe-4add-90fc-453cae7a2ef8
Wheat (bread making quality),Greece,National Average,WHOLESALE,1991-10-01,167.74,tonne,f45980da-e485-44ee-81a5-9c1570c78481
Wheat (bread making quality),Spain,National Average,WHOLESALE,1991-10-01,193.68,tonne,31706393-23ec-4741-a6ef-95cfb5676dfe
Wheat (bread making quality),France,National Average,WHOLESALE,1991-11-01,158.96,tonne,80522552-125e-490e-b9c6-109de734ea3b
Wheat (bread making quality),Germany,National Average,WHOLESALE,1991-11-01,157.96,tonne,8b653b36-cafe-4add-90fc-453cae7a2ef8
Wheat (bread making quality),Greece,National Average,WHOLESALE,1991-11-01,170.55,tonne,f45980da-e485-44ee-81a5-9c1570c78481
Wheat (bread making quality),Spain,National Average,WHOLESALE,1991-11-01,196.48,tonne,31706393-23ec-4741-a6ef-95cfb5676dfe
